time,cache-references,mem-loads,cache-misses,mem-stores,instructions
1.000310416,44260587,0,3292436,542884773,3953263557
2.000622431,87192833,0,4712897,910728227,7484136285
3.000953974,76261222,0,5762461,683792960,5447818131
4.001472046,6884154,0,896590,56600955,378222977
5.001769259,51819284,0,5145445,560384298,4472839220
6.002146891,69800401,0,4069433,746957105,5709021642
7.002507332,52145772,0,2814778,573342585,4099901157
8.002857357,50905236,0,1829576,453459281,5271094030
9.003206328,52739605,0,3224574,627174950,4457263542
10.003550832,45147853,0,4040381,390146507,2922118939
11.003928583,64245073,0,6545807,603110530,5084935613
12.004567171,33141047,0,3533808,299266079,2170247196
13.004937123,28907520,0,2968896,290212452,2096711093
14.005242419,69450981,0,4450045,871051935,6614464135
15.00553316,63180927,0,6618480,594888139,4650193507
16.005865216,86182138,0,5607315,914733403,6984716224
17.0065089,6735288,0,991004,73128215,638601359
18.006761079,60324687,0,7110131,545187341,4141259115
19.007008554,300054214,0,29441600,2650685878,19284254964
20.007254756,351095905,0,63593537,2642995136,21923334418
21.0075003,332696666,0,51462845,2662486003,21138351290
22.007746921,267679193,0,32482976,2415771896,18666014850
23.008008043,240877603,0,62377686,1946108579,16124092812
24.008254164,342843839,0,25017719,2370627781,17504077639
25.008486555,191208179,0,15426068,2751890995,22541976484
26.008733089,107262280,0,9897054,3102799584,26410481378
27.008980653,82359712,0,7586593,3159466466,27164009097
28.009237322,85457744,0,7059794,2831656099,24057095566
29.009483104,69479148,0,6512809,3234054754,27795650428
30.009721959,63095099,0,6593801,3547951541,30604564855
31.009964974,81652991,0,8687481,3461288435,29718263409
32.010207758,65283932,0,6186391,3515220130,30254483437
33.010467592,58574767,0,4830320,3639179150,31503379469
34.010724218,80798566,0,7689848,2979322840,25271160460
35.010996438,96764948,0,10005415,1005048898,7490970434
36.011224072,286017382,0,28910670,2512553988,18388410493
37.011467318,321583362,0,58444473,2603242541,21243159891
38.011739032,332014611,0,51736603,2743575572,21721869585
39.011997867,286044059,0,33150424,2448666723,19148597566
40.012246706,236872455,0,55885000,1824119212,14790725101
41.012492324,318173225,0,26811194,2475057474,18848705494
42.012747223,172177376,0,13843441,2902564811,23972523309
43.013001526,122067880,0,12015055,3302245659,28129270988
44.013234827,70041886,0,6362293,3435770305,29549014920
45.013482722,88638298,0,8300554,3390918202,28791366992
46.013724737,65058169,0,6314382,3132849236,26838939198
47.01399366,65212975,0,6815278,3357194323,28849530224
48.014253113,79295637,0,7581897,3140260552,26760263045
49.014484343,59136321,0,5108919,3356963881,28868512371
50.014721698,69547015,0,6375454,3447566626,29676074565
51.014974458,98849600,0,10484055,2152712376,17563403892
52.015210011,216516325,0,24115188,2471263864,19064111464
53.015446519,284676439,0,41710061,2538586269,19986143649
54.015697369,264948160,0,35469323,2411023591,18677519255
55.015943664,257407738,0,46065742,2257910942,18076613818
56.016191992,277367360,0,33683134,2334394969,18184441821
57.016434379,160595397,0,19112580,2208904955,17666369761
58.016684647,103178609,0,16860641,2268081217,18990338640
59.016959629,99259930,0,7136188,2397410021,19817777673
60.017190371,64502296,0,6775635,2539563929,21507724858
61.017418645,54247446,0,5095592,2508150226,21342746884
62.0176881,43210288,0,4567608,2520552089,21564237279
63.017929905,57705188,0,5507739,2541786818,21565167932
64.018202496,43024316,0,3851625,2536118206,21708135546
65.018503155,64879160,0,6281055,1569563609,13032646553
66.018752771,114178541,0,11170876,1784237363,14304698530
67.019019959,164199889,0,20040128,2331047305,18988358992
68.019275829,136187637,0,21765680,1898220499,15510035597
69.019528702,173451668,0,24521913,1723318175,13220581437
70.019790268,163450168,0,18668372,1955235395,15647102657
71.020046564,136364546,0,17002320,2383340671,19353834608
72.020299014,138960942,0,23408234,2277598337,18928008184
73.02059002,109985781,0,10252682,2066356886,16662012175
74.020922532,41726462,0,4210449,1914097780,16219730954
75.021221649,48096954,0,4412003,2028748961,17208565385
76.021536172,36982666,0,4190899,1954488652,16640219949
77.021821799,37125828,0,3316425,1940550632,16517425013
78.022114289,38688329,0,4080946,1469125698,12315453639
79.022392306,41700543,0,4734500,1121312488,9208108331
80.022633033,91928583,0,8838991,1589107656,12784792351
81.022871982,144811425,0,14715135,1939813378,15402238156
82.023164367,129789634,0,22546887,1268225802,10169545781
83.023431649,114975713,0,16134101,1171980647,9183838111
84.023671405,142861298,0,14031283,1818951824,14374904576
85.023958357,113138795,0,14779652,2129303394,17834169159
86.02424311,80864987,0,8911409,1808833908,15302035332
87.024500125,83234100,0,10620095,1750327964,14634021449
88.024753102,59608615,0,7010505,1970475302,16677359861
89.025028475,41348456,0,3895294,1955773204,16716774839
90.025257075,36473685,0,3216344,1917704981,16548186474
